L:lblDrivesHint	Discos instalados y espacio libre de cada volumen.
L:btnDetectStorage	Actualizar
L:ttlProfile	PERFIL A APLICAR
L:lblProfileHint	SSD: ejecuta TRIM y nunca desfragmenta. HDD: mantiene Prefetch y SysMain e inicia la optimización.
L:radStorageHDD	Disco duro mecánico
L:chkStorageProfile	Perfil del disco
L:ttlNow	ACCIONES INMEDIATAS
L:lblNowHint	Se ejecutan al momento, sin pasar por «Aplicar».
L:btnTrimNow	Ejecutar TRIM ahora
L:btnOptimizeNow	Optimizar / desfragmentar C:
L:ttlMaintenance	MANTENIMIENTO AL APLICAR
L:chkDiskCleanup	Liberador de espacio y compactación de WinSxS (DISM)
L:chkSmartChkdsk	CHKDSK inteligente (SSD o HDD)
L:ttlSpace	ESPACIO Y DIRECTIVAS
L:chkStorageSense	Sensor de almacenamiento — desactivar
L:chkReservedStorage	Almacenamiento reservado de Windows (7 GB) — desactivar
L:lblSelected	Seleccionados:
L:chkRestorePoint	Punto de restauración
L:btnSelectAll	Seleccionar todo
L:btnDeselectAll	Quitar selección
L:btnDetectActive	Detectar aplicados
L:btnRun	Aplicar cambios
L:btnUndo	Restablecer predeterminados
L:tabAdv	Avanzado
L:ttlAdvIntro	ANTES DE EMPEZAR
L:lblAdvIntro	Estas opciones quitan partes de Windows que la mayoría de equipos no usa. La ganancia es real en una máquina dedicada a juegos o trabajo, pero algunas cosas dejan de funcionar: lee cada opción. Crea un punto de restauración antes de aplicar y reinicia después.
L:ttlSvc	SERVICIOS A DETENER
L:lblSvcHint	Los servicios que no existen se omiten. Siempre se pueden reactivar desde services.msc.
L:chkSvcSysMain	SysMain — precarga de aplicaciones en memoria
L:chkSvcDiag	Diagnóstico y seguimiento de eventos
L:chkSvcPca	Asistente para la compatibilidad de programas
L:chkSvcDiscovery	Detección de dispositivos en red (UPnP, SSDP)
L:chkSvcSensors	Sensores y geolocalización
L:chkSvcSmartCard	Tarjetas inteligentes
L:chkSvcParental	Control parental y programa Insider
L:chkSvcHyperV	Servicios de Hyper-V (si no usas máquinas virtuales)
L:chkSvcPrint	Cola de impresión — arriesgado: sin impresoras
L:chkSvcSearch	Windows Search — arriesgado: sin búsqueda en Inicio
L:chkSvcRemote	Escritorio remoto y registro remoto — arriesgado si te conectas desde fuera
L:chkSvcBiometric	Biometría — arriesgado: sin Windows Hello
L:chkSvcTouch	Lápiz y teclado en pantalla — arriesgado en portátiles táctiles
L:ttlTasks	TAREAS PROGRAMADAS
L:chkTaskExtra	Tareas no esenciales de Microsoft
L:chkTaskMaint	Mantenimiento automático nocturno
L:chkTaskDefrag	Optimización de unidades programada — arriesgado: en SSD también envía TRIM
L:ttlMem	MEMORIA Y PROCESOS
L:chkPrefetch	Prefetch y Superfetch en el registro
L:chkFth	Fault Tolerant Heap — sin correcciones automáticas
L:chkAppCompat	Motor de compatibilidad e inventario de programas
L:chkMemCompression	Compresión de memoria — arriesgado con menos de 16 GB de RAM
L:ttlWu	WINDOWS UPDATE
L:chkWuNoReboot	Sin reinicios automáticos mientras usas el equipo
L:chkWuDefer	Aplazar las nuevas versiones de Windows un año
L:chkWuNoStore	Actualización automática de apps de Store
L:ttlBoot	ARRANQUE DEL SISTEMA
L:btnBootReset	Restablecer
L:lblBootHint	Cambios en la configuración de arranque. Restablecer vuelve a los valores de Windows.
L:chkBootQuiet	Arranque sin logotipo animado
L:chkBootMenu	Menú de arranque clásico (F8 disponible)
L:chkBootTimeout	Sin espera en el menú de arranque
L:chkBootDynTick	Tick dinámico del kernel — arriesgado: pruébalo y mide
L:chkBootTsc	Sincronización TSC mejorada — arriesgado: pruébala y mide
L:ttlAppx	APLICACIONES PREINSTALADAS
L:lblAppxHint	Se pueden reinstalar desde Store cuando hagan falta.
L:chkAppxBloat	Aplicaciones no esenciales (noticias, tiempo, mapas, Skype...)
L:chkAppxXbox	Aplicaciones de Xbox y superposición de juego
L:chkAppxProvision	No restaurarlas para usuarios nuevos
L:ttlSec	SEGURIDAD REDUCIDA
L:lblSecHint	Todas arriesgadas y nunca incluidas en «Seleccionar todo». Bajan de verdad las defensas: úsalas solo en una máquina que no navega ni abre adjuntos.
L:chkSecSmartScreen	SmartScreen — control de archivos descargados
L:chkSecSpectre	Mitigaciones de Spectre y Meltdown
L:chkSecDefenderIdle	Defender: analizar solo en reposo, CPU al 20%
M:ready	Listo.
M:starting	Iniciando...
M:done	Completado
M:nothing	No hay nada seleccionado.
M:activePlan	Plan activo:
M:detecting	Detectando...
M:profileDetected	Perfil detectado:
M:noDisks	No se pueden detectar las unidades con Get-PhysicalDisk.
M:free	libres de
M:chooseProfile	Elige SSD o HDD antes de aplicar el perfil de almacenamiento.
M:finished	Operaciones completadas. Reinicia el equipo para que todos los cambios surtan efecto.
M:confirmRun	¿Aplicar los cambios seleccionados?
M:confirmTitle	Confirmar
M:emptyRecycleAsk	¿Vaciar la Papelera de forma permanente? No se puede deshacer.
M:summary	Resumen
M:planTop	RECOMENDADOS
M:planWindows	PLANES DE WINDOWS
M:planTest	PARA PROBAR
M:planTestHint	Planes de terceros incluidos en el programa. Uno cada vez.
M:planApply	Activar
M:planActive	Activo
M:planRemoveAsk	¿Quitar del sistema los planes de «Para probar»? El equipo vuelve al plan Equilibrado.
M:gpuVendor	Fabricante:
M:gpuNone	No se ha detectado ninguna tarjeta gráfica.
M:shaderScanning	Calculando...
M:shaderNone	No se ha encontrado caché de shaders.
M:shaderTotal	Total
M:shaderAsk	¿Vaciar la caché de shaders?\n\nEl primer inicio de cada juego será más lento porque los shaders se vuelven a compilar. No se toca ningún dato de los juegos.
M:featNeedId	Escribe el número de la función antes de aplicar.
M:featEmpty	Ninguna función modificada en este equipo.
M:featStateOn	activada
M:featStateOff	desactivada
M:bootResetAsk	¿Restablecer la configuración de arranque predeterminada de Windows?
M:bootResetDone	Configuración de arranque restablecida.
M:undoPrefix	Predeterminado:
M:undoAsk	¿Restablecer los valores de Windows en las opciones seleccionadas?
M:advWarnTitle	Opciones avanzadas
M:advWarn	Has seleccionado opciones de la sección Avanzado: quitan partes de Windows y algo podría dejar de funcionar. ¿Continuar?
H:chkMMCSS	Da prioridad a juegos y audio cuando el equipo está bajo carga. Menos tirones y un audio más limpio.
H:chkPriority	Dedica más tiempo de procesador a la ventana que estás usando. El programa en primer plano responde antes.
H:chkKernelMem	Mantiene en memoria las partes centrales de Windows en lugar de llevarlas al disco. Un sistema más ágil con mucha RAM.
H:chkKernelDpc	Reduce los retrasos al atender tarjetas y dispositivos. Ayuda contra microtirones y chasquidos de audio.
H:chkTimer	Hace que los temporizadores del sistema sean más precisos. Tiempos de respuesta más regulares en los juegos.
H:chkPowerThrottling	Impide que Windows frene los programas en segundo plano para ahorrar energía. Rendimiento constante, algo más de consumo.
H:chkUSBSuspend	Mantiene siempre activos los puertos USB. Evita que ratones, teclados y tarjetas de sonido se desconecten o respondan tarde.
H:chkNtfsPerf	El disco deja de anotar cada lectura de archivo y usa más memoria para datos del sistema. Menos escrituras y accesos más rápidos.
H:chkRamTweak	Agrupa los servicios de Windows según la RAM instalada. Menos procesos abiertos y mejor uso de la memoria.
H:chkGameMode	Activa el Modo de juego: Windows aparca actualizaciones y tareas mientras juegas.
H:chkFSO	Ejecuta los juegos a pantalla completa en modo exclusivo. Puede reducir la latencia de entrada en algunos títulos.
H:chkGameDVR	Apaga la grabación en segundo plano de Xbox Game Bar. Libera recursos y gana algunos fotogramas.
H:chkHAGS	Deja que la tarjeta gráfica gestione su propia memoria. Menor latencia en tarjetas recientes.
H:chkVisualFX	Reduce animaciones y efectos visuales de Windows. Interfaz más ágil en equipos modestos.
H:chkApplyMPO	Aplica la opción del menú inferior para las superposiciones multiplano. Desactivarlas suele corregir parpadeos y tirones con varios monitores.
H:chkVBS	Apaga la seguridad basada en virtualización. Más fotogramas en los juegos, pero menos protección contra malware.
H:chkMitigations	Quita algunas protecciones contra exploits. Gana rendimiento, pero el sistema queda más expuesto.
H:chkTelemetry	Bloquea el envío de datos de uso a Microsoft. Más privacidad y menos actividad en segundo plano.
H:chkTelemetryTasks	Detiene las tareas programadas que recogen datos de uso. Menos trabajo oculto con el equipo encendido.
H:chkActivityHistory	Windows deja de registrar qué abres y cuándo. Más privacidad.
H:chkLocationTracking	Apaga la ubicación del dispositivo. Las aplicaciones dejan de saber dónde estás.
H:chkAdvertisingID	Quita el código que usan las aplicaciones para mostrarte publicidad personalizada.
H:chkTailoredExp	Microsoft deja de usar tus datos para consejos y anuncios personalizados.
H:chkFeedback	Se acabaron las ventanas que piden tu opinión sobre Windows.
H:chkErrorReporting	Los errores de los programas ya no se envían a Microsoft. Menos actividad tras un bloqueo.
H:chkInkingTyping	Windows deja de aprender de lo que escribes y tecleas. Más privacidad.
H:chkWiFiSense	Impide compartir redes Wi-Fi automáticamente y conectarse a puntos de acceso desconocidos.
H:chkConsumerFeatures	Impide que Windows instale por su cuenta aplicaciones y juegos promocionales.
H:chkSuggestedContent	Sin consejos ni promociones en Configuración y en el sistema.
H:chkLockScreenAds	Quita imágenes rotativas, consejos y anuncios de la pantalla de bloqueo.
H:chkStartBing	La búsqueda del menú Inicio busca solo en el equipo, no en internet. Más rápida y más privada.
H:chkStartTracking	Windows deja de llevar la lista de aplicaciones más usadas y documentos recientes.
H:chkFolderDiscovery	El Explorador deja de intentar adivinar el tipo de cada carpeta. Las carpetas grandes se abren antes.
H:chkWindowsAI	Apaga Copilot, Recall y las funciones de IA de Windows. Menos recursos usados y más privacidad.
H:chkEdgeDebloat	Edge ya no queda abierto en segundo plano ni precarga páginas. Menos memoria ocupada.
H:chkOneDriveRemove	Detiene la sincronización de OneDrive. Útil si no usas la nube de Microsoft.
H:chkOutlookNew	Impide el cambio automático al nuevo Outlook. Te quedas con la versión que usas.
H:chkServicesManual	Los servicios poco usados arrancan solo cuando hacen falta. Inicio más ligero.
H:chkDeliveryOpt	El equipo deja de compartir actualizaciones con otros equipos por internet. Ahorras ancho de banda.
H:chkBitLocker	Evita el cifrado automático del disco. Disco algo más rápido y ninguna clave de recuperación que guardar.
H:chkWPBT	Impide que el firmware del fabricante instale programas en Windows sin que lo sepas.
H:chkBackgroundApps	Las aplicaciones de Store dejan de trabajar cuando están cerradas. Menos batería y memoria consumidas.
H:chkTeredo	Apaga un antiguo túnel de red casi nunca usado. Puede mejorar la conexión en juegos online.
H:chkRDPWarnings	Sin avisos repetidos al abrir conexiones de Escritorio remoto conocidas.
H:chkRemoteAssistance	Impide que otros pidan el control de tu equipo. Más seguridad.
H:chkCompanionApps	Windows deja de descargar aplicaciones complementarias al conectar un dispositivo.
H:chkDriverUpdates	Windows Update deja de sustituir los controladores que instalaste tú.
H:chkDarkTheme	Pone Windows y las aplicaciones en tema oscuro. Más descansado para la vista.
H:chkFileExt	Muestra .exe, .pdf y demás extensiones. Reconoces al instante los archivos sospechosos.
H:chkHiddenFiles	Muestra archivos y carpetas ocultos en el Explorador.
H:chkLongPaths	Permite rutas de archivo muy largas. Evita errores con proyectos y archivos profundos.
H:chkClassicMenu	Recupera el menú completo del botón derecho, sin pasar por «Mostrar más opciones».
H:chkExplorerThisPC	El Explorador se abre en Este equipo, con discos y carpetas a la vista.
H:chkRemove3D	Quita la carpeta Objetos 3D, que casi nadie usa.
H:chkRecycleConfirm	Pide confirmación antes de mover un archivo a la Papelera. Menos borrados por error.
H:chkMenuDelay	Los menús se abren al instante, sin la pequeña espera predeterminada.
H:chkStartMorePins	En el menú Inicio, más espacio para las aplicaciones ancladas y menos para consejos.
H:chkStartHideRec	Oculta la sección Recomendado del menú Inicio. Un Inicio más limpio.
H:chkStartNoWeb	Quita los sitios web sugeridos del menú Inicio.
H:chkStartNoAccount	Sin avisos de la cuenta de Microsoft en el menú Inicio.
H:chkTaskbarCenter	Mantiene los iconos de la barra de tareas en el centro, como en Windows 11.
H:chkTaskbarSearch	Quita el cuadro de búsqueda de la barra. La búsqueda sigue disponible con la tecla Windows.
H:chkTaskbarTaskView	Quita el botón Vista de tareas de la barra.
H:chkTaskbarWidgets	Quita widgets y noticias de la barra. Menos memoria y menos distracciones.
H:chkTaskbarChat	Quita el icono de Chat y Teams de la barra.
H:chkTaskbarEndTask	Añade «Finalizar tarea» al botón derecho de la barra. Cierra un programa bloqueado sin el Administrador de tareas.
H:chkBatteryPct	Muestra el porcentaje de carga junto al icono de la batería.
H:chkSettingsHome	Configuración se abre directamente en las secciones útiles, sin la página de inicio promocional.
H:chkWindowSnapping	Activa el acople de ventanas al arrastrarlas a los bordes de la pantalla.
H:chkMouseAccel	El puntero se mueve siempre la misma distancia. Puntería más precisa y constante en los juegos.
H:chkNumLock	El teclado numérico ya está activo al encender el equipo.
H:chkStickyKeys	Sin la ventana de Teclas especiales al pulsar varias veces Mayús, también en los juegos.
H:chkScrollbars	Las barras de desplazamiento quedan siempre visibles en lugar de aparecer al pasar el ratón.
H:chkLockScreen	Salta la pantalla de bloqueo y va directamente al inicio de sesión.
H:chkLogonBlur	Quita el desenfoque del fondo de inicio de sesión. Imagen más nítida y acceso algo más rápido.
H:chkBSODVerbose	La pantalla azul muestra los detalles del error. Es más fácil entender la causa de un bloqueo.
H:chkLogonVerbose	Al iniciar y apagar ves lo que está haciendo Windows. Ayuda a descubrir qué lo ralentiza.
H:chkApplyNetwork	Aplica los ajustes de la página Red. Sin esta casilla la página es solo informativa.
H:chkApplyDns	Usa los servidores DNS elegidos en el menú. Páginas que abren antes y, con algunos servicios, menos publicidad.
H:chkNetPowerSave	La tarjeta de red deja de entrar en ahorro de energía. Conexión más estable y ping más regular.
H:chkDisableIPv6	Apaga IPv6. Útil solo si tu proveedor no lo usa y tienes problemas de conexión.
H:chkStorageProfile	Aplica las optimizaciones pensadas para el tipo de disco elegido: SSD o disco mecánico.
H:chkDiskCleanup	Borra archivos de sistema innecesarios y versiones antiguas de actualizaciones. Recupera espacio, a veces varios GB.
H:chkSmartChkdsk	Revisa el disco en el próximo reinicio del modo adecuado para SSD o disco mecánico. Corrige errores del sistema de archivos.
H:chkStorageSense	Windows deja de borrar archivos por su cuenta para hacer sitio. Decides tú qué eliminar.
H:chkReservedStorage	Libera el espacio que Windows reserva para las actualizaciones, unos 7 GB.
H:chkFastStartup	Cada apagado pasa a ser un apagado completo. Resuelve problemas de controladores y arranque dual.
H:chkHibernation	Apaga la hibernación y libera en C: un espacio parecido a buena parte de la RAM.
H:chkS0Sleep	En suspensión el equipo no queda conectado a internet. Consume menos y no se despierta solo.
H:chkS3Sleep	Usa la suspensión clásica en lugar de la moderna. El portátil no se calienta en la mochila.
H:chkGpuTdr	Da a la tarjeta gráfica más tiempo antes de que Windows la reinicie. Menos pantallas negras con carga alta.
H:chkGpuMsi	Cambia la forma en que la tarjeta gráfica avisa al procesador. Puede reducir la latencia.
H:chkNvTelemetry	Detiene el envío de datos de uso a NVIDIA. Menos procesos en segundo plano.
H:chkNvGfe	GeForce Experience ya no arranca solo al iniciar. Inicio más ligero.
H:chkNvPerfMode	Mantiene la tarjeta NVIDIA a su frecuencia máxima. Rendimiento constante, más consumo.
H:chkNvUpdates	El controlador de NVIDIA deja de buscar actualizaciones por su cuenta.
H:chkAmdUx	Detiene el envío de datos de uso a AMD.
H:chkAmdBloat	Evita que los programas accesorios de AMD arranquen con Windows. Inicio más ligero.
H:chkIntelBloat	Los servicios accesorios de gráficos Intel arrancan solo cuando hacen falta.
H:chkSvcSysMain	Windows deja de precargar en memoria las aplicaciones que usas a menudo. Útil en SSD rápidos, donde no hace falta.
H:chkSvcDiag	Detiene los servicios que analizan problemas y rendimiento en segundo plano.
H:chkSvcPca	Detiene el servicio que revisa la compatibilidad de programas antiguos.
H:chkSvcDiscovery	El equipo deja de buscar dispositivos en la red local. Menos tráfico, pero impresoras y TV de red podrían no aparecer.
H:chkSvcSensors	Detiene los servicios de sensores y ubicación. Útil en equipos de sobremesa, que no los tienen.
H:chkSvcSmartCard	Detiene los servicios de tarjetas inteligentes. No hacen falta si no usas lectores de tarjetas.
H:chkSvcParental	Detiene el control parental y el programa Insider. No hacen falta en un equipo personal.
H:chkSvcHyperV	Detiene los servicios de máquinas virtuales. Mantenlos si usas Hyper-V, WSL o el emulador de Android.
H:chkSvcPrint	Detiene el servicio de impresión. Solo si nunca imprimes desde este equipo.
H:chkSvcSearch	Detiene la indexación de archivos. Menos trabajo del disco, pero la búsqueda se vuelve lenta.
H:chkSvcRemote	Detiene Escritorio remoto y el acceso remoto al registro. Más seguridad si nunca te conectas desde fuera.
H:chkSvcBiometric	Detiene la huella y el reconocimiento facial. Evítalo si inicias sesión con Windows Hello.
H:chkSvcTouch	Detiene el lápiz y el teclado en pantalla. Evítalo en tabletas y portátiles táctiles.
H:chkTaskExtra	Apaga una veintena de tareas automáticas de Microsoft que no hacen falta. Menos trabajo oculto.
H:chkTaskMaint	Windows deja de lanzar el mantenimiento automático por la noche. El equipo no se despierta ni se ralentiza por sorpresa.
H:chkTaskDefrag	Detiene la optimización automática de las unidades. En SSD habrá que hacerla a mano desde la página Almacenamiento.
H:chkPrefetch	Windows deja de preparar por adelantado los archivos de los programas. Menos escrituras en SSD.
H:chkFth	Windows deja de aplicar correcciones automáticas a los programas que fallan. Comportamiento más predecible.
H:chkAppCompat	Apaga las comprobaciones de compatibilidad de los programas. Los programas arrancan algo más rápido.
H:chkMemCompression	Windows deja de comprimir la memoria. Menos trabajo del procesador, pero hace falta mucha RAM.
H:chkWuNoReboot	Las actualizaciones ya no reinician el equipo mientras lo usas.
H:chkWuDefer	Las nuevas versiones de Windows llegan un año después, ya estables. Los parches de seguridad siguen llegando.
H:chkWuNoStore	Las aplicaciones de Store dejan de actualizarse solas en segundo plano.
H:chkBootQuiet	Arranca sin el logotipo animado. Pantalla más limpia y arranque algo más rápido.
H:chkBootMenu	Recupera el menú de arranque clásico, que permite entrar en modo seguro con F8.
H:chkBootTimeout	Si tienes varios sistemas instalados, el equipo arranca enseguida sin esperar en el menú.
H:chkBootDynTick	El procesador mantiene un ritmo de sistema constante. En algunos equipos baja la latencia y en otros no: hay que probarlo.
H:chkBootTsc	Hace más precisa la medida del tiempo entre los núcleos del procesador. Puede mejorar la fluidez: hay que probarlo.
H:chkAppxBloat	Quita aplicaciones preinstaladas como noticias, tiempo, mapas y Skype. Más espacio y un Inicio más ordenado.
H:chkAppxXbox	Quita las aplicaciones de Xbox y la superposición de juego. Evítalo si usas Game Pass.
H:chkAppxProvision	Las aplicaciones quitadas no vuelven al crear un usuario nuevo.
